admin. single secondary yes no unknown unknown,no
retired married primary yes yes cellular unknown,no
technician married tertiary yes no cellular unknown,no
student single secondary no no cellular other,yes
admin. married secondary yes no cellular unknown,no
technician married tertiary yes no cellular unknown,no
management married tertiary yes no cellular failure,no
admin. divorced secondary yes no unknown unknown,no
technician married secondary no no unknown unknown,no
unknown married primary no no cellular unknown,yes
admin. divorced secondary no no cellular failure,no
technician married secondary yes yes cellular unknown,no
admin. divorced secondary no yes cellular unknown,yes
management married tertiary no no cellular unknown,no
housemaid married secondary no no cellular unknown,no
blue-collar married secondary yes no unknown unknown,no
self-employed single tertiary no no cellular unknown,no
management married tertiary yes no cellular unknown,no
unknown married unknown no no cellular failure,yes
unknown divorced tertiary no no cellular unknown,no
technician married secondary yes no unknown unknown,no
retired married primary no yes cellular unknown,no
admin. married secondary no no cellular unknown,no
retired married primary no no cellular unknown,no
management single tertiary yes no unknown unknown,no
technician single secondary no no cellular unknown,no
admin. divorced secondary no yes cellular unknown,no
self-employed single tertiary yes no unknown unknown,no
management single tertiary yes no cellular unknown,no
blue-collar married primary yes no unknown unknown,no
blue-collar married secondary yes no cellular unknown,no
management married tertiary no no telephone unknown,yes
student single tertiary no no cellular unknown,no
retired married secondary yes no unknown unknown,no
admin. married secondary no no cellular unknown,no
management married tertiary no no cellular unknown,no
blue-collar married secondary yes yes cellular unknown,no
management divorced tertiary no yes cellular unknown,no
admin. married secondary yes no cellular unknown,no
unemployed single secondary yes no cellular unknown,no
student married unknown no no telephone unknown,no
blue-collar married primary yes no unknown unknown,no
retired divorced secondary no yes unknown unknown,no
retired married primary no no cellular unknown,no
housemaid married primary no yes unknown unknown,yes
blue-collar married primary yes no unknown unknown,no
technician single unknown yes no unknown unknown,no
admin. married secondary yes no cellular unknown,no
management married tertiary yes no cellular unknown,no
blue-collar married unknown yes no unknown unknown,no
technician single secondary no no cellular unknown,no
technician single tertiary no no cellular unknown,no
management divorced tertiary yes no unknown unknown,no
unemployed married secondary yes no cellular unknown,no
blue-collar divorced secondary no no cellular unknown,no
management divorced tertiary yes yes unknown unknown,no
blue-collar married secondary yes no cellular failure,no
blue-collar married unknown no no cellular other,no
management single tertiary yes no cellular unknown,no
services single secondary yes yes unknown unknown,no
blue-collar married secondary yes no unknown unknown,no
management single tertiary no no unknown failure,no
management single tertiary no no cellular unknown,no
retired married unknown no no telephone unknown,no
unemployed divorced secondary yes no telephone unknown,no
management married tertiary no no cellular unknown,no
housemaid married primary no no cellular unknown,no
student single tertiary no no cellular unknown,no
entrepreneur divorced primary no no cellular failure,no
blue-collar married primary yes no cellular unknown,no
management married secondary yes no unknown unknown,no
technician divorced secondary no no cellular success,yes
management married tertiary yes no cellular other,yes
self-employed married unknown yes no cellular unknown,no
admin. single secondary yes no cellular unknown,no
management married tertiary no yes cellular unknown,no
admin. divorced primary no yes cellular unknown,no
management single secondary yes yes unknown unknown,no
services married secondary yes no unknown unknown,no
management married secondary yes no cellular unknown,no
blue-collar married unknown yes no cellular unknown,no
management single tertiary no no cellular unknown,no
management married tertiary no yes unknown unknown,no
management divorced secondary no no cellular unknown,no
services married secondary yes no unknown unknown,no
management married tertiary yes no cellular unknown,yes
blue-collar married secondary yes no cellular unknown,no
unemployed married tertiary no no cellular failure,no
admin. divorced secondary yes no cellular failure,yes
technician divorced secondary yes no cellular unknown,no
retired married primary no no cellular unknown,no
technician married secondary yes no unknown unknown,no
blue-collar married secondary yes no cellular failure,no
admin. married secondary yes no cellular unknown,no
admin. divorced secondary no no cellular unknown,no
admin. married secondary yes no cellular failure,no
technician divorced secondary yes yes cellular unknown,no
blue-collar single unknown yes no cellular unknown,no
student married unknown no no cellular unknown,no
blue-collar married secondary yes yes unknown unknown,no
retired married secondary no no cellular unknown,yes
technician married secondary yes no unknown unknown,no
technician married secondary no no unknown unknown,no
blue-collar married secondary no no cellular unknown,no
admin. married secondary yes no cellular unknown,no
blue-collar married secondary yes yes unknown unknown,no
services single secondary yes no unknown unknown,no
blue-collar married secondary yes no unknown unknown,no
services single secondary no yes cellular unknown,no
blue-collar married primary yes no unknown unknown,no
technician married secondary no no cellular unknown,no
management married tertiary yes no unknown unknown,no
services married secondary yes no unknown unknown,no
management single tertiary yes no unknown unknown,no
blue-collar married secondary yes no cellular unknown,no
technician married tertiary no no cellular success,yes
management married tertiary no no cellular unknown,no
management married primary no no unknown unknown,no
blue-collar single secondary yes yes unknown unknown,no
management married tertiary yes no unknown unknown,no
management divorced tertiary no no cellular unknown,no
entrepreneur divorced tertiary yes yes unknown unknown,no
services married secondary yes no cellular unknown,no
management married tertiary yes yes cellular unknown,no
technician divorced secondary yes no cellular unknown,no
management single secondary yes no unknown unknown,no
admin. married secondary yes yes cellular unknown,no
services single secondary no no cellular unknown,no
technician married secondary no no cellular failure,no
blue-collar divorced primary yes no unknown unknown,no
blue-collar single primary no no cellular failure,no
management married tertiary yes no cellular unknown,no
management divorced tertiary no no unknown unknown,no
management married tertiary no no cellular unknown,no
blue-collar married primary yes no unknown unknown,no
management single tertiary no no cellular unknown,no
management married unknown no no cellular unknown,no
management married primary yes yes unknown unknown,no
technician married unknown no no unknown unknown,no
blue-collar married primary no yes cellular unknown,no
retired married secondary no no cellular unknown,no
management married primary yes no unknown unknown,no
entrepreneur married tertiary no no cellular unknown,no
blue-collar single secondary no no cellular unknown,no
entrepreneur married tertiary yes yes cellular unknown,no
admin. married secondary yes no cellular failure,no
technician single tertiary yes no cellular unknown,no
blue-collar married secondary yes no cellular failure,no
unemployed married tertiary yes no cellular unknown,no
services married secondary no no cellular unknown,no
services married secondary no no cellular unknown,no
services married secondary no no cellular unknown,yes
technician single secondary yes no cellular other,no
blue-collar single unknown yes no unknown unknown,no
admin. single secondary yes no cellular unknown,no
self-employed married primary yes no cellular unknown,no
entrepreneur married tertiary yes no unknown unknown,no
blue-collar married primary yes no cellular unknown,no
blue-collar married primary yes no unknown unknown,no
technician married secondary yes yes telephone unknown,no
blue-collar divorced secondary yes no unknown unknown,no
unemployed divorced primary no no cellular unknown,no
retired married primary no no cellular unknown,no
admin. single secondary yes no cellular unknown,no
management married primary yes no cellular unknown,no
management single tertiary no no cellular unknown,yes
housemaid single primary yes no unknown unknown,no
technician married secondary yes no cellular unknown,no
services divorced secondary yes no unknown unknown,no
self-employed married secondary no no cellular unknown,no
blue-collar married primary yes no cellular unknown,no
management married tertiary no no cellular unknown,no
admin. single tertiary yes no cellular failure,no
retired married secondary no no cellular unknown,no
blue-collar married primary yes no unknown unknown,no
retired divorced secondary no yes telephone unknown,no
management married tertiary no no cellular unknown,yes
blue-collar married primary no no cellular unknown,no
management married tertiary yes no unknown unknown,no
management married tertiary no no unknown unknown,no
blue-collar married secondary yes no cellular unknown,no
blue-collar married secondary yes no cellular unknown,no
services married secondary yes no unknown unknown,no
management married secondary yes no unknown unknown,no
entrepreneur married secondary yes no telephone unknown,no
blue-collar single secondary yes no cellular failure,yes
management married tertiary yes no cellular other,yes
technician married secondary yes no cellular unknown,yes
technician married secondary yes no cellular unknown,no
services single secondary yes yes unknown unknown,no
admin. married secondary no yes unknown unknown,no
admin. married secondary yes no cellular failure,no
unemployed married secondary yes no unknown unknown,no
retired married primary yes no cellular unknown,no
admin. single secondary yes no telephone unknown,no
entrepreneur married unknown no no unknown unknown,no
admin. divorced unknown no no cellular unknown,no
student single tertiary yes no cellular success,yes
management single tertiary yes no cellular unknown,no
blue-collar single secondary no no unknown unknown,no
management married tertiary no no unknown unknown,no
housemaid married primary yes no telephone unknown,no
admin. married secondary yes yes cellular failure,no
management single tertiary yes no cellular unknown,no
services married secondary no no unknown unknown,no
self-employed married tertiary yes no cellular failure,no
management married tertiary yes no cellular unknown,yes
management single tertiary no no cellular success,yes
blue-collar married primary no no cellular unknown,no
retired married primary no no telephone unknown,no
retired married secondary no no cellular other,no
services married secondary yes no unknown unknown,no
admin. single primary no no unknown unknown,no
blue-collar married secondary yes no cellular unknown,no
services married secondary yes no unknown unknown,no
housemaid married primary yes no cellular unknown,no
blue-collar married secondary yes yes unknown unknown,no
admin. divorced secondary no no cellular unknown,yes
blue-collar married secondary no yes telephone unknown,no
technician married secondary no no cellular unknown,no
services married secondary yes no unknown unknown,no
management single tertiary no no cellular unknown,no
blue-collar married primary no no cellular unknown,no
blue-collar married secondary yes yes cellular failure,no
management married tertiary no no telephone other,no
admin. married secondary yes yes cellular unknown,no
management married tertiary no no cellular unknown,no
technician married tertiary no no cellular unknown,no
management divorced tertiary yes no cellular other,yes
management single tertiary no no cellular unknown,yes
management married tertiary no no cellular unknown,no
blue-collar married primary yes no cellular success,no
retired divorced tertiary no no cellular unknown,no
technician divorced secondary yes no cellular failure,no
housemaid married secondary yes no telephone unknown,no
student single unknown yes no unknown unknown,no
housemaid married secondary no no telephone unknown,no
blue-collar single secondary yes no unknown unknown,yes
management married unknown yes no unknown unknown,no
management married tertiary yes no cellular unknown,no
management married tertiary yes no cellular other,no
management married tertiary yes yes cellular unknown,no
services divorced secondary yes no unknown unknown,no
unknown married unknown no no cellular success,no
self-employed married primary no no unknown unknown,no
technician married tertiary no no cellular unknown,no
technician divorced tertiary yes no telephone failure,no
management single tertiary no no cellular unknown,no
housemaid married tertiary no yes cellular unknown,no
technician single tertiary no no cellular unknown,yes
services married secondary no no cellular unknown,no
technician single secondary yes no cellular failure,yes
management divorced secondary no yes cellular unknown,no
blue-collar single primary no no unknown unknown,no
blue-collar married secondary no no cellular unknown,yes
technician single tertiary yes no cellular unknown,no
services single unknown yes no unknown unknown,no
technician married secondary no no cellular unknown,no
management married secondary yes no cellular unknown,no
blue-collar single primary yes no cellular unknown,no
admin. married secondary yes no cellular failure,no
blue-collar single tertiary yes no unknown unknown,no
self-employed married secondary no yes unknown unknown,no
blue-collar married secondary yes yes cellular unknown,no
technician married primary no no unknown unknown,no
technician divorced secondary yes no cellular unknown,no
services married secondary no no cellular unknown,no
entrepreneur married tertiary yes no cellular unknown,no
unknown married secondary no no cellular unknown,no
blue-collar married secondary yes yes cellular unknown,no
technician single tertiary no no cellular unknown,no
technician married secondary no no cellular unknown,no
unemployed single secondary no no cellular unknown,no
technician single secondary yes no unknown unknown,no
blue-collar married secondary yes no cellular unknown,no
technician married secondary no yes cellular unknown,no
unemployed married primary no no unknown unknown,no
management married tertiary yes no cellular failure,no
technician married secondary no no cellular unknown,yes
technician married secondary yes no unknown unknown,no
blue-collar married secondary yes yes cellular unknown,yes
technician married secondary no no cellular failure,no
entrepreneur married tertiary no no telephone unknown,no
technician single secondary no no cellular unknown,no
blue-collar single primary yes no unknown unknown,no
management married tertiary yes no unknown unknown,no
blue-collar married secondary yes yes unknown unknown,no
services married secondary no no cellular unknown,no
blue-collar married primary no yes unknown unknown,no
retired married unknown no no unknown unknown,no
admin. married tertiary no no cellular unknown,no
blue-collar married secondary yes no cellular failure,no
management married secondary no no cellular unknown,yes
blue-collar divorced secondary yes no unknown unknown,no
management married tertiary no no cellular unknown,no
services married tertiary no no telephone unknown,no
blue-collar married secondary yes no cellular failure,no
retired married secondary yes yes cellular unknown,no
retired married tertiary yes no cellular unknown,no
self-employed married secondary no no unknown unknown,no
services married secondary yes no unknown unknown,no
admin. married secondary no no cellular unknown,no
management single tertiary yes no telephone unknown,no
unemployed married secondary yes no telephone unknown,no
management single tertiary no no cellular unknown,no
management divorced tertiary yes no telephone unknown,yes
self-employed married tertiary no no unknown unknown,no
blue-collar married secondary yes no unknown unknown,no
management married primary no no cellular failure,no
services single secondary no no cellular unknown,no
blue-collar married secondary yes no cellular unknown,no
management married secondary yes no cellular unknown,no
student single secondary no no cellular unknown,yes
blue-collar married secondary yes no cellular unknown,no
technician married secondary yes yes unknown unknown,no
technician single tertiary no no cellular unknown,no
technician single secondary yes no cellular other,no
technician married secondary no no unknown unknown,no
blue-collar single secondary yes no unknown unknown,no
management divorced secondary no yes cellular unknown,no
services married secondary no yes telephone unknown,no
admin. single tertiary no no cellular unknown,no
technician single secondary yes no unknown unknown,no
technician married secondary yes no unknown unknown,no
blue-collar married secondary yes no unknown unknown,no
services married unknown yes no unknown unknown,no
blue-collar married secondary yes no unknown unknown,no
technician divorced tertiary yes no cellular unknown,no
admin. married secondary yes no cellular other,no
management single tertiary no no unknown unknown,no
blue-collar married secondary yes no unknown unknown,no
management married tertiary no no cellular unknown,no
technician married secondary yes no unknown unknown,no
technician single tertiary yes yes cellular unknown,no
blue-collar married secondary yes yes unknown unknown,no
services married secondary no no unknown unknown,no
admin. single secondary no no cellular unknown,no
unknown married primary no no cellular unknown,no
blue-collar single secondary no no cellular unknown,no
admin. married unknown yes no cellular unknown,no
entrepreneur married secondary yes yes cellular unknown,no
retired married primary no no cellular unknown,no
technician single secondary no no unknown unknown,no
blue-collar married primary yes no cellular unknown,no
admin. single secondary no no telephone other,no
technician married secondary yes yes cellular unknown,no
technician married tertiary no no cellular unknown,no
technician single secondary no no cellular unknown,no
technician single tertiary yes no unknown unknown,no
blue-collar single secondary yes yes unknown unknown,no
entrepreneur divorced secondary yes no cellular other,no
admin. single secondary yes no cellular other,no
management married tertiary yes no cellular unknown,no
technician divorced secondary no yes telephone unknown,yes
entrepreneur married tertiary yes no cellular unknown,yes
technician single secondary no no cellular unknown,yes
management single tertiary no no cellular unknown,no
blue-collar married primary no no unknown unknown,no
management married tertiary yes no cellular other,yes
services married secondary no no telephone unknown,yes
technician married secondary yes no cellular unknown,no
blue-collar married secondary yes no unknown unknown,no
admin. married secondary yes no cellular unknown,no
admin. married tertiary no no cellular unknown,no
management married tertiary no no telephone failure,no
retired single unknown no no unknown unknown,no
housemaid married primary no no cellular unknown,no
management married tertiary yes no cellular unknown,no
self-employed married tertiary yes no unknown unknown,no
blue-collar married secondary yes yes cellular other,yes
technician married secondary yes no telephone unknown,no
housemaid divorced secondary no no unknown unknown,no
services married secondary no no unknown unknown,no
technician single tertiary yes no cellular unknown,no
management married primary yes no telephone unknown,no
management single tertiary yes no cellular unknown,no
admin. married secondary yes no unknown unknown,no
management married tertiary no no cellular unknown,yes
blue-collar married primary yes no cellular failure,no
technician married secondary no no cellular success,yes
retired married secondary no no cellular unknown,no
self-employed married secondary yes yes cellular failure,no
entrepreneur married tertiary yes no cellular unknown,no
technician single tertiary no no cellular failure,yes
management married tertiary no no cellular unknown,no
technician married secondary yes no cellular unknown,no
technician single secondary no yes cellular unknown,no
management single tertiary no no cellular unknown,no
management single tertiary yes no cellular unknown,no
services single secondary no no telephone unknown,no
management single secondary yes no cellular unknown,no
blue-collar single primary yes no cellular failure,no
management single tertiary no no cellular other,no
management married tertiary yes yes unknown unknown,no
technician single tertiary yes no cellular unknown,no
management single tertiary yes no unknown unknown,no
blue-collar married primary yes no cellular unknown,no
housemaid divorced secondary no no cellular unknown,yes
admin. married secondary yes yes cellular unknown,no
unemployed single tertiary no no cellular unknown,no
services married secondary yes no cellular unknown,no
services married secondary yes no telephone unknown,no
retired married primary no no cellular unknown,no
management married tertiary yes no cellular unknown,yes
retired single tertiary no no cellular unknown,no
management divorced tertiary yes no unknown unknown,no
blue-collar single secondary yes no cellular unknown,no
technician single secondary yes no unknown unknown,no
blue-collar single secondary no no cellular unknown,no
admin. married primary yes no cellular unknown,no
services divorced secondary yes no cellular unknown,no
housemaid married primary no no cellular other,no
management married secondary yes no telephone other,no
services married tertiary yes no cellular unknown,no
blue-collar married secondary yes yes unknown unknown,no
self-employed married tertiary no no telephone unknown,no
admin. single secondary no no unknown unknown,no
services single secondary yes no cellular unknown,no
blue-collar divorced primary yes no unknown unknown,no
technician single tertiary yes no cellular unknown,yes
technician married secondary no no cellular unknown,no
unemployed divorced primary no no cellular unknown,no
services married secondary yes no unknown unknown,no
management single tertiary no no cellular unknown,yes
services single secondary no yes unknown unknown,no
admin. divorced secondary yes no unknown unknown,no
management married tertiary no no cellular unknown,no
admin. married secondary yes no unknown unknown,no
retired married primary no no cellular unknown,no
blue-collar married secondary yes yes cellular unknown,no
technician divorced secondary yes no unknown unknown,no
blue-collar married secondary no no cellular unknown,no
management single tertiary no no cellular failure,no
services single tertiary yes no unknown unknown,no
student married secondary yes no cellular unknown,no
management married tertiary yes no unknown unknown,no
management married tertiary yes no cellular other,no
technician divorced secondary yes no cellular unknown,no
management single tertiary no no cellular unknown,no
technician married tertiary no no cellular unknown,no
technician married secondary yes no telephone unknown,no
admin. married secondary no no cellular unknown,no
services married secondary no no telephone unknown,no
housemaid married secondary yes no unknown unknown,yes
technician married tertiary no yes cellular unknown,no
retired married secondary no no cellular unknown,no
blue-collar married primary yes no cellular failure,no
retired divorced primary no no cellular other,yes
admin. single secondary yes no cellular unknown,no
technician single tertiary yes no cellular success,yes
admin. single tertiary no no cellular failure,no
management married tertiary no no cellular unknown,no
blue-collar married secondary yes no unknown unknown,no
management single secondary yes no unknown unknown,no
admin. married tertiary no no cellular unknown,no
admin. married secondary yes no cellular failure,no
blue-collar married secondary yes no cellular failure,yes
blue-collar divorced primary yes yes unknown unknown,no
blue-collar married tertiary no no cellular unknown,no
blue-collar married secondary yes no unknown unknown,no
technician single tertiary no no cellular unknown,no
management single tertiary yes no cellular unknown,no
blue-collar married primary no no unknown unknown,no
retired married primary yes no cellular unknown,no
management single tertiary no no cellular unknown,no
services married primary yes no unknown unknown,no
services married unknown yes no cellular failure,no
services married secondary yes no unknown unknown,no
unemployed divorced secondary yes no cellular unknown,no
services married secondary yes no unknown unknown,no
technician married secondary no no cellular unknown,no
blue-collar divorced secondary yes no unknown unknown,no
technician married secondary no no cellular unknown,yes
admin. single secondary no yes cellular unknown,no
technician married tertiary yes yes cellular unknown,no
blue-collar married secondary yes no unknown unknown,no
management married tertiary no no cellular unknown,yes
student single tertiary no no cellular unknown,no
admin. married secondary yes no cellular unknown,no
self-employed married tertiary no no unknown unknown,no
management single secondary yes no cellular unknown,yes
blue-collar married primary yes no cellular failure,no
entrepreneur married tertiary yes no unknown unknown,no
technician married secondary yes no cellular failure,no
admin. married secondary no yes unknown unknown,no
student single tertiary no no cellular unknown,yes
services married secondary no yes unknown unknown,no
technician married secondary no no cellular unknown,no
management married tertiary yes yes cellular failure,no
housemaid married primary no no unknown unknown,no
services married tertiary yes yes unknown unknown,no
services single secondary yes no cellular unknown,no
blue-collar married secondary yes no telephone unknown,no
blue-collar married secondary yes no cellular failure,no
retired married tertiary yes no cellular unknown,yes
management single tertiary no no cellular failure,yes
blue-collar married primary no no cellular unknown,no
blue-collar married primary yes no unknown unknown,no
management married tertiary no no unknown unknown,no
blue-collar divorced primary no no unknown unknown,no
blue-collar married secondary yes no cellular failure,no
technician married tertiary no no cellular success,no
management single tertiary yes no cellular unknown,no
blue-collar married secondary yes no cellular failure,no
admin. married secondary no no unknown unknown,yes
admin. married secondary yes yes unknown unknown,yes
management divorced tertiary yes no cellular unknown,no
technician single tertiary yes no cellular unknown,no
blue-collar single secondary yes no unknown unknown,no
entrepreneur married tertiary no yes cellular failure,no
management single tertiary yes no cellular unknown,no
technician married secondary yes no unknown unknown,no
retired divorced secondary no yes unknown unknown,yes
blue-collar divorced secondary no no cellular unknown,no
technician married tertiary yes no unknown unknown,no
retired married secondary yes no telephone unknown,no
admin. single tertiary no no cellular unknown,no
technician single secondary no no cellular unknown,yes
management single tertiary no no cellular unknown,no
services married secondary yes no cellular unknown,no
entrepreneur single secondary no no cellular failure,yes
entrepreneur married tertiary no no cellular unknown,no
blue-collar married primary yes no cellular failure,no
management divorced tertiary yes no cellular unknown,no
housemaid married secondary yes no cellular success,no
blue-collar married secondary yes no unknown unknown,no
management married tertiary yes no unknown unknown,no
technician single secondary yes no unknown unknown,no
self-employed married secondary no no unknown unknown,no
technician married secondary yes yes unknown unknown,no
management single tertiary no no cellular unknown,no
management married tertiary yes no cellular unknown,no
admin. married secondary no yes telephone unknown,no
management married secondary yes no unknown unknown,no
services single secondary yes no cellular unknown,no
management single tertiary no no cellular unknown,no
admin. married secondary yes no cellular other,no
admin. married secondary no no cellular success,yes
self-employed married unknown no no cellular unknown,yes
blue-collar married secondary yes no cellular failure,no
management married unknown yes no cellular other,no
blue-collar married primary yes no telephone unknown,no
technician single tertiary yes no unknown unknown,no
services married secondary no no cellular unknown,no
services married secondary yes no cellular unknown,no
technician married tertiary yes no cellular unknown,yes
technician married secondary yes no cellular unknown,no
management married tertiary no no cellular unknown,no
technician single secondary yes no unknown unknown,no
blue-collar married primary no yes cellular unknown,no
self-employed married secondary no yes unknown unknown,no
technician divorced secondary yes no cellular unknown,no
services single secondary no no cellular unknown,no
blue-collar married primary no no cellular other,no
blue-collar married secondary yes no cellular failure,no
blue-collar single tertiary no no cellular failure,no
management divorced tertiary no yes cellular unknown,no
management single tertiary yes no telephone failure,no
management divorced tertiary no no unknown unknown,no
management married tertiary no no cellular success,yes
admin. married secondary yes no unknown unknown,no
blue-collar married primary yes no unknown unknown,yes
blue-collar married secondary no no cellular unknown,no
management married tertiary yes no cellular unknown,no
technician divorced secondary yes no unknown unknown,no
technician divorced secondary yes yes cellular failure,yes
services married primary no no unknown unknown,no
unemployed married tertiary yes no cellular other,no
retired married primary no no cellular unknown,yes
technician married secondary yes no unknown unknown,no
services married secondary yes no unknown unknown,no
retired married primary no no cellular unknown,no
admin. married secondary yes no cellular failure,yes
admin. single secondary yes no cellular failure,no
housemaid married tertiary no no cellular unknown,no
blue-collar married primary yes no telephone failure,no
entrepreneur married unknown no no cellular unknown,no
technician married tertiary no no cellular unknown,no
blue-collar married primary no yes cellular unknown,no
management single secondary yes no cellular unknown,no
services single secondary yes no cellular other,no
student single tertiary yes no cellular unknown,no
technician single unknown no no cellular unknown,no
management married tertiary no no cellular unknown,no
housemaid married secondary no no cellular unknown,no
blue-collar married primary yes no unknown unknown,no
services single secondary no no cellular unknown,no
services married secondary no yes cellular unknown,no
services single secondary yes no unknown unknown,no
technician married tertiary yes no unknown unknown,no
technician married secondary yes no cellular failure,no
housemaid married primary no yes cellular unknown,no
admin. married secondary no no cellular failure,no
retired married secondary no no cellular unknown,no
entrepreneur married tertiary no no cellular unknown,no
blue-collar married secondary yes no cellular unknown,no
management single tertiary yes no cellular failure,yes
services married secondary no yes cellular unknown,no
blue-collar married secondary yes no cellular other,no
management single tertiary yes no unknown unknown,no
self-employed married tertiary no no unknown unknown,no
blue-collar married primary yes no cellular unknown,no
technician single unknown no no unknown unknown,no
technician single secondary yes no cellular failure,no
management married tertiary yes yes cellular unknown,no
retired married tertiary no no cellular unknown,yes
entrepreneur married tertiary yes yes cellular unknown,no
blue-collar married secondary no no cellular unknown,no
blue-collar married primary no no cellular unknown,no
entrepreneur married secondary no yes cellular unknown,no
blue-collar married secondary yes no cellular unknown,no
technician divorced secondary yes no unknown unknown,no
services married secondary no no cellular unknown,yes
technician divorced secondary no no cellular unknown,no
blue-collar married primary no no cellular unknown,no
unemployed married primary no no cellular unknown,no
blue-collar married secondary yes no unknown unknown,no
self-employed single secondary no no cellular unknown,no
blue-collar married secondary yes no unknown unknown,no
management single tertiary yes no cellular unknown,no
technician single secondary no no cellular success,yes
blue-collar married secondary no yes cellular unknown,no
management married tertiary no no cellular unknown,no
blue-collar married secondary yes no unknown unknown,no
management married tertiary yes no cellular failure,no
entrepreneur married tertiary no yes cellular unknown,no
retired married secondary no no cellular failure,no
services single secondary no no telephone unknown,no
technician married secondary no no unknown unknown,no
services married primary yes no unknown unknown,no
blue-collar married primary no no telephone unknown,no
technician married secondary no no unknown unknown,no
retired married primary no no telephone failure,no
blue-collar married primary yes no unknown unknown,no
retired married secondary no yes unknown unknown,no
admin. married secondary no yes unknown unknown,no
admin. single secondary yes no cellular unknown,no
services divorced secondary yes no cellular unknown,no
services divorced secondary yes no cellular unknown,no
services married secondary yes no telephone unknown,no
blue-collar married primary yes no unknown unknown,no
management single tertiary no yes cellular unknown,no
technician married secondary yes no unknown unknown,no
management married secondary yes no cellular unknown,no
management married secondary yes no unknown unknown,no
admin. divorced secondary yes no unknown unknown,no
services single secondary yes no cellular unknown,no
self-employed married tertiary yes no cellular failure,no
self-employed married secondary no no unknown unknown,no
blue-collar single secondary yes no cellular unknown,yes
services married secondary yes no unknown unknown,no
technician married secondary yes yes cellular failure,no
technician married primary yes no unknown unknown,no
management married tertiary no no cellular unknown,no
blue-collar married primary yes no unknown unknown,no
services married secondary no yes cellular unknown,yes
management married tertiary yes no unknown unknown,no
admin. married primary yes no unknown unknown,no
blue-collar married primary no no unknown unknown,no
technician married secondary yes yes cellular unknown,no
blue-collar married primary no yes telephone unknown,no
blue-collar divorced unknown no no cellular unknown,no
unemployed married secondary no no unknown unknown,no
housemaid married secondary no no cellular unknown,no
self-employed married tertiary yes no cellular failure,no
blue-collar married primary yes no unknown unknown,no
self-employed divorced secondary yes no unknown other,no
management married tertiary yes no cellular unknown,yes
blue-collar married primary yes no unknown unknown,no
blue-collar married secondary yes yes cellular unknown,no
management married tertiary no no cellular unknown,no
technician single secondary no no cellular unknown,no
retired married primary yes no unknown unknown,no
admin. single secondary yes no cellular failure,yes
blue-collar single primary yes yes telephone unknown,no
blue-collar married secondary no no unknown unknown,no
management married tertiary no no cellular unknown,no
technician divorced secondary yes no cellular failure,no
housemaid married tertiary yes no cellular unknown,no
unemployed married secondary no no unknown unknown,no
admin. single secondary yes no cellular other,no
services married secondary yes no unknown unknown,no
technician married secondary no no cellular unknown,no
entrepreneur married secondary no no unknown unknown,no
housemaid married primary no no cellular unknown,no
blue-collar married primary yes no unknown unknown,no
management divorced secondary no no cellular unknown,no
technician single tertiary yes no cellular unknown,no
admin. single secondary yes no cellular unknown,no
blue-collar married secondary no no cellular failure,no
admin. married secondary no no telephone unknown,no
admin. married secondary yes no cellular failure,no
management married tertiary no no cellular unknown,yes
technician married secondary yes no cellular unknown,yes
admin. married secondary yes no cellular unknown,no
technician single secondary no no cellular unknown,no
technician married secondary no no cellular unknown,no
management married tertiary no no cellular unknown,no
blue-collar married primary yes no telephone unknown,no
entrepreneur married secondary yes yes cellular other,no
admin. married secondary no no cellular unknown,no
services married secondary yes no unknown unknown,no
blue-collar married secondary yes yes unknown unknown,no
blue-collar single primary yes no cellular unknown,no
management divorced tertiary yes no telephone failure,no
technician single tertiary no no cellular unknown,no
blue-collar single secondary yes no telephone unknown,no
admin. divorced secondary yes no unknown unknown,no
admin. single secondary no no telephone success,yes
management single tertiary yes no cellular unknown,no
admin. married secondary no yes cellular unknown,no
technician married primary no no unknown unknown,no
services married secondary yes no unknown unknown,no
blue-collar married secondary yes no cellular other,no
blue-collar married secondary yes no unknown unknown,no
services married secondary yes yes unknown unknown,no
management single tertiary no no cellular unknown,yes
admin. married secondary yes yes cellular unknown,no
management married tertiary no yes cellular unknown,no
retired married secondary no no cellular unknown,yes
admin. divorced tertiary yes no unknown unknown,no
blue-collar married primary yes no unknown unknown,no
services married secondary yes no cellular unknown,no
blue-collar married secondary no no unknown unknown,no
technician married tertiary no no cellular unknown,no
retired divorced primary no no cellular unknown,no
management single unknown no yes cellular unknown,no
services married primary no no telephone unknown,no
self-employed married tertiary yes yes unknown unknown,no
student single secondary no no telephone unknown,no
management married tertiary no no cellular unknown,no
housemaid married tertiary yes no cellular unknown,no
student single unknown yes no unknown unknown,no
retired married secondary no no cellular unknown,no
retired married primary no no telephone success,yes
blue-collar married secondary yes no unknown unknown,no
services married primary yes no cellular unknown,no
retired married primary no no telephone failure,no
housemaid married primary no yes telephone unknown,no
management married tertiary no no cellular unknown,no
blue-collar married primary yes yes unknown unknown,no
services married secondary no yes cellular unknown,no
management married secondary no no cellular unknown,no
technician married secondary yes no telephone unknown,no
technician married tertiary yes no telephone unknown,no
admin. married secondary no yes telephone unknown,no
blue-collar married primary yes yes unknown unknown,no
technician married secondary yes no cellular unknown,no
blue-collar married secondary yes no unknown unknown,no
technician married secondary no no cellular unknown,no
